429707,429708,1453
429706,429707,305
429705,429706,289
429704,429705,840
429703,429704,974
429702,429703,497
429701,429702,379
429700,429701,72
429699,429700,254
429698,429699,1952
429697,429698,595
429696,429697,128
429695,429696,1261
429694,429695,325
429693,429694,249
429692,429693,185
429691,429692,114
429690,429691,807
429689,429690,92
429688,429689,575
429687,429688,474
429686,429687,450
429685,429686,452
429684,429685,1474
429683,429684,278
429682,429683,227
429681,429682,245
429680,429681,204
429679,429680,278
429678,429679,746
429677,429678,734
429676,429677,229
429675,429676,212
429674,429675,204
429673,429674,813
429672,429673,2423
429671,429672,16
429670,429671,1108
429669,429670,65
429668,429669,197
429667,429668,135
429666,429667,26
429665,429666,721
429664,429665,116
429663,429664,630
429662,429663,1704
429661,429662,349
429660,429661,269
429659,429660,695
429658,429659,718
429657,429658,803
429656,429657,633
429655,429656,87
429654,429655,58
429653,429654,147
429652,429653,137
429651,429652,208
429650,429651,922
429649,429650,196
429648,429649,346
429647,429648,481
429646,429647,1880
429645,429646,218
429644,429645,343
429643,429644,719
429642,429643,21
429641,429642,31
429640,429641,702
429639,429640,33
429638,429639,142
429637,429638,300
429636,429637,122
429635,429636,385
429634,429635,276
429633,429634,188
429632,429633,915
429631,429632,942
429630,429631,10
429629,429630,146
429628,429629,207
429627,429628,672
429626,429627,285
429625,429626,222
429624,429625,412
429623,429624,82
429622,429623,21
429621,429622,820
429620,429621,241
429619,429620,55
429618,429619,1345
429617,429618,245
429616,429617,423
429615,429616,559
429614,429615,58
429613,429614,29
429612,429613,1074
429611,429612,147
429610,429611,366
429609,429610,148
429608,429609,91
429607,429608,386
429606,429607,624
429605,429606,86
429604,429605,2267
429603,429604,252
429602,429603,472
429601,429602,452
429600,429601,93
429599,429600,697
429598,429599,315
429597,429598,701
429596,429597,863
429595,429596,1209
429594,429595,272
429593,429594,434
429592,429593,75
429591,429592,637
429590,429591,1488
429589,429590,179
429588,429589,1936
429587,429588,414
429586,429587,443
429585,429586,33
429584,429585,752
429583,429584,533
429582,429583,894
429581,429582,83
429580,429581,242
429579,429580,310
429578,429579,350
429577,429578,326
429576,429577,729
429575,429576,102
429574,429575,974
429573,429574,223
429572,429573,722
429571,429572,182
429570,429571,1486
429569,429570,649
429568,429569,841
429567,429568,1440
429566,429567,29
429565,429566,38
429564,429565,372
429563,429564,634
429562,429563,234
429561,429562,57
429560,429561,1140
429559,429560,1086
429558,429559,1569
429557,429558,144
429556,429557,838
429555,429556,58
429554,429555,390
429553,429554,22
429552,429553,813
429551,429552,15
429550,429551,1228
429549,429550,179
429548,429549,1017
429547,429548,812
429546,429547,101
429545,429546,3371
429544,429545,1030
429543,429544,873
429542,429543,51
429541,429542,3727
429540,429541,159
429539,429540,250
429538,429539,74
429537,429538,64
429536,429537,86
429535,429536,17
429534,429535,328
429533,429534,379
429532,429533,606
429531,429532,850
429530,429531,757
429529,429530,2770
429528,429529,106
429527,429528,827
429526,429527,52
429525,429526,2309
429524,429525,21
429523,429524,376
429522,429523,334
429521,429522,896
429520,429521,995
429519,429520,662
429518,429519,427
429517,429518,36
429516,429517,891
429515,429516,182
429514,429515,1077
429513,429514,894
429512,429513,122
429511,429512,714
429510,429511,106
429509,429510,10
429508,429509,124
429507,429508,848
429506,429507,572
429505,429506,515
429504,429505,762
429503,429504,409
429502,429503,462
429501,429502,296
429500,429501,792
429499,429500,2356
429498,429499,91
429497,429498,577
429496,429497,820
429495,429496,779
429494,429495,207
429493,429494,449
429492,429493,294
429491,429492,494
429490,429491,784
429489,429490,14
429488,429489,328
429487,429488,291
429486,429487,201
429485,429486,254
429484,429485,133
429483,429484,2465
429482,429483,98
429481,429482,720
429480,429481,2956
429479,429480,150
429478,429479,853
429477,429478,17
429476,429477,926
429475,429476,89
429474,429475,259
429473,429474,153
429472,429473,226
429471,429472,504
429470,429471,278
429469,429470,185
429468,429469,101
429467,429468,518
429466,429467,107
429465,429466,771
429464,429465,223
429463,429464,704
429462,429463,1257
429461,429462,1296
429460,429461,1066
429459,429460,1032
429458,429459,215
429457,429458,43
429456,429457,382
429455,429456,269
429454,429455,59
429453,429454,453
429452,429453,709
429451,429452,312
429450,429451,236
429449,429450,21
429448,429449,205
429447,429448,129
429446,429447,354
429445,429446,572
429444,429445,228
429443,429444,72
429442,429443,2135
429441,429442,17
429440,429441,711
429439,429440,899
429438,429439,135
429437,429438,417
429436,429437,435
429435,429436,632
429434,429435,199
429433,429434,1320
429432,429433,1007
429431,429432,369
429430,429431,34
429429,429430,282
429428,429429,517
429427,429428,241
429426,429427,10
429425,429426,27
429424,429425,94
429423,429424,53
429422,429423,380
429421,429422,398
429420,429421,54
429419,429420,147
429418,429419,98
429417,429418,564
429416,429417,532
429415,429416,846
429414,429415,39
429413,429414,490
429412,429413,38
429411,429412,114
429410,429411,882
429409,429410,37
